name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"26.8330,100.2170",2020-01-22,13.7,-1.6,4.8,13.7,-4.9,2.5,-3.5,61.5,0,0,0,,0,0,62.3,33.1,259.2,1016,19.2,30,208.1,17.9,8,,2020-01-22T08:08:33,2020-01-22T18:52:42,0.98,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-01-23,12.7,-2.6,3.7,12.7,-6,0.8,-6.8,54.3,0,0,0,,0,0,62.3,28.4,244.9,1014,4.5,30,221.7,19.2,8,,2020-01-23T08:08:18,2020-01-23T18:53:30,0.99,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-01-24,7.7,-2.4,2.3,6.6,-5.1,0.3,-5.7,57.8,0,0,0,,0,0,46.8,18,222.1,1016.8,37,29.9,169.6,14.5,6,,2020-01-24T08:08:01,2020-01-24T18:54:17,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-01-25,9.1,-2,1.4,7.5,-2.5,0.5,-6.2,59.3,0,0,0,,0,0,46.8,10.8,209.8,1018.2,36.9,29.7,144.3,12.5,5,,2020-01-25T08:07:43,2020-01-25T18:55:05,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-01-26,11.2,-5.3,1.9,11.2,-5.3,0.8,-8.8,51.3,0,0,0,,0,0,39.6,17.3,238.6,1017.2,2.9,29.3,225.8,19.4,8,,2020-01-26T08:07:24,2020-01-26T18:55:53,0.01,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-01-27,12.7,-3.9,2.4,12.7,-6.6,0.1,-8.4,49.8,0,0,0,,0,0,36,16.2,253.5,1011.4,6,30,220.4,19,8,,2020-01-27T08:07:03,2020-01-27T18:56:40,0.03,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-01-28,10.6,-3.1,3,10.6,-5.1,1.5,-4.2,63.8,0,0,0,,0,0,36.4,21.6,229,1013.3,23.3,29.5,207.3,17.9,8,,2020-01-28T08:06:41,2020-01-28T18:57:27,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-01-29,10.8,-4.8,3.3,10.8,-4.9,2.3,-3.6,65.7,0,0,0,,0,0,36.7,14,187,1019,18.1,26.5,222,19.2,8,,2020-01-29T08:06:17,2020-01-29T18:58:15,0.09,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-01-30,11.7,-2.1,4.1,11.7,-4,2.2,-3.1,64.2,0,0,0,,0,0,40.3,24.1,242.6,1013.4,23.9,28.5,205.8,17.7,7,,2020-01-30T08:05:51,2020-01-30T18:59:01,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-01-31,9.7,-3,3.5,7,-5.7,0.7,-2.3,69.3,0.4,100,4.17,rain,0,0,39.6,23.8,254.9,1013.4,32.5,28.5,201.6,17.5,7,,2020-01-31T08:05:25,2020-01-31T18:59:48,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"56651099999,remote"
"26.8330,100.2170",2020-02-01,12.1,-2.9,3.8,12.1,-5.6,1.3,-3.4,65.3,0.1,100,4.17,rain,0,0,51.5,28.1,260.8,1015.3,13.1,30,217.9,18.9,8,,2020-02-01T08:04:57,2020-02-01T19:00:35,0.22,Rain,Clear conditions throughout the day with early morning rain.,rain,"56651099999,remote"
"26.8330,100.2170",2020-02-02,13.1,-3.6,3.5,13.1,-6.5,1.3,-4.6,62,0,0,0,,0,0,59,25.9,249.7,1016.7,15.1,30,216.7,18.7,8,,2020-02-02T08:04:27,2020-02-02T19:01:21,0.27,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-02-03,11.1,-1.4,4.1,11.1,-3.4,2.1,-3.4,63,0,0,0,,0,0,59,14.4,249.5,1016.8,31.5,30,199,17.1,8,,2020-02-03T08:03:56,2020-02-03T19:02:07,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-02-04,12.6,-2.4,4.7,12.6,-4.7,3.4,-4.5,58,0,0,0,,0,0,32.4,15.8,220.7,1016.6,10.8,29,237.1,20.6,9,,2020-02-04T08:03:24,2020-02-04T19:02:52,0.37,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-02-05,14.1,-3.3,4.1,14.1,-5.2,2.1,-5.8,56.5,0,0,0,,0,0,61.2,28.8,247.7,1012.7,4.1,28.6,238.6,20.6,8,,2020-02-05T08:02:51,2020-02-05T19:03:37,0.41,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-02-06,11.6,-3.2,4.2,11.6,-6.4,1.8,-4.2,59.9,0,0,0,,0,0,61.2,21.2,262,1013.7,15.4,30,225.1,19.5,8,,2020-02-06T08:02:16,2020-02-06T19:04:22,0.45,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-02-07,15.6,-2.4,4.8,15.6,-4.9,3.1,-4.9,57.6,0,0,0,,0,0,46.8,24.5,246.5,1017.2,7.4,28,242.3,21,9,,2020-02-07T08:01:40,2020-02-07T19:05:07,0.48,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-02-08,13.2,-2.5,5.3,13.2,-4.7,3.8,-2.7,60.1,0,0,0,,0,0,46.8,24.5,252.8,1019.9,28.5,27.4,225.3,19.4,8,,2020-02-08T08:01:03,2020-02-08T19:05:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-02-09,13.2,0.5,5.6,13.2,-1.1,4.6,2.3,80.5,0.9,100,8.33,rain,0,0,40,28.8,234.1,1021.1,55.8,26,168.4,14.6,6,,2020-02-09T08:00:24,2020-02-09T19:06:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"56651099999,remote"
"26.8330,100.2170",2020-02-10,11.5,0.6,5.8,11.5,-2.8,3.9,0.8,73.7,1.2,100,12.5,rain,0,0,43.2,28.4,261.4,1017.1,49.3,28.5,170.6,14.8,6,,2020-02-10T07:59:44,2020-02-10T19:07:18,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"56651099999,remote"
"26.8330,100.2170",2020-02-11,13.7,-3,4.9,13.7,-5.9,2.8,-3.6,60,0,0,0,,0,0,43.2,20.5,260.9,1016.2,9.4,30,249.9,21.5,9,,2020-02-11T07:59:03,2020-02-11T19:08:01,0.53,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-02-12,15.6,-3.6,4.7,15.6,-7,2.9,-3.7,59.6,0,0,0,,0,0,36,14.4,271.3,1015.6,34.2,30,168.2,14.5,6,,2020-02-12T07:58:21,2020-02-12T19:08:44,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-02-13,17.6,-2.6,6.6,17.6,-5.7,4.9,-2.2,60.2,0,0,0,,0,0,51.5,18,263.5,1010.3,21.3,30,247.5,21.4,9,,2020-02-13T07:57:38,2020-02-13T19:09:26,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-02-14,15.9,-2.4,6.5,15.9,-5.4,5.3,-0.4,66.5,0,0,0,,0,0,50.4,17.3,235.6,1008.3,18.9,28.4,249.1,21.5,9,,2020-02-14T07:56:54,2020-02-14T19:10:07,0.67,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-02-15,13.3,0.5,7.1,13.3,-0.9,6.5,1,69.3,0,0,0,,0,0,39.6,14.4,204.6,1010.1,44.3,28.5,213.8,18.5,8,,2020-02-15T07:56:08,2020-02-15T19:10:49,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-02-16,13.2,1.3,6.6,13.2,-0.3,6,1,70.5,0,0,0,,0,0,32.4,14.4,179.9,1016.1,50.3,29.6,194.3,16.7,8,,2020-02-16T07:55:22,2020-02-16T19:11:30,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-02-17,14.4,-0.1,7.2,14.4,-0.9,6.4,0.6,67.2,0,0,0,,0,0,36.7,21.6,217.7,1017.6,26.3,25,230.9,20,8,,2020-02-17T07:54:34,2020-02-17T19:12:10,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-02-18,17.2,-0.5,7.1,17.2,-2.7,5.8,-2.7,58.2,0,0,0,,0,0,61.2,27.7,247.9,1013.6,11.1,26,241.7,21,9,,2020-02-18T07:53:46,2020-02-18T19:12:50,0.88,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-02-19,16.1,0.6,7.7,16.1,-1.9,6.3,-0.8,61.1,0,0,0,,0,0,61.2,17.6,253.7,1014.9,26.5,30,240.4,20.7,9,,2020-02-19T07:52:56,2020-02-19T19:13:30,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-02-20,18.2,0.2,8.2,18.2,-2.4,6.9,-2,56.2,0,0,0,,0,0,42.1,24.8,262.3,1014.7,22,27.9,256.6,22,9,,2020-02-20T07:52:06,2020-02-20T19:14:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-02-21,18.2,-0.4,8.4,18.2,-2.7,7.6,-2.4,53.9,0,0,0,,0,0,43.2,19.1,257.2,1019.7,6.2,27.9,258.9,22.5,9,,2020-02-21T07:51:14,2020-02-21T19:14:48,0.98,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-02-22,19.2,0.3,9,19.2,-2,8,-2.5,51.1,0,0,0,,0,0,36,18.4,270.8,1019.3,57.9,29.4,214.3,18.6,7,,2020-02-22T07:50:22,2020-02-22T19:15:26,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-02-23,17.2,2.3,8.8,17.2,0.1,7.7,-0.9,57.9,0,0,0,,0,0,50.4,21.2,266.8,1015.5,60.1,29,144.6,12.4,6,,2020-02-23T07:49:29,2020-02-23T19:16:04,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-02-24,16.1,2.1,7.9,16.1,-0.4,6.4,0.1,63.9,0.1,100,4.17,rain,0,0,50.4,25.2,271,1012.2,36.1,30,170.8,14.8,7,,2020-02-24T07:48:35,2020-02-24T19:16:42,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"56651099999,remote"
"26.8330,100.2170",2020-02-25,18.2,0.1,8,18.2,-2.1,7,-0.4,62.3,0,0,0,,0,0,54,18,259,1013.9,27.4,29.4,230.2,19.9,8,,2020-02-25T07:47:40,2020-02-25T19:17:19,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-02-26,16.2,1.9,9,16.2,1,8.4,1.7,65,0.7,100,25,rain,0,0,54,19.4,251,1014.4,59.5,26,215.9,18.7,7,,2020-02-26T07:46:45,2020-02-26T19:17:55,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"56651099999,remote"
"26.8330,100.2170",2020-02-27,15.4,4.6,8.7,15.4,2.4,7.6,4.2,75.7,2.1,100,12.5,rain,0,0,54.4,29.5,228.1,1014.5,55.4,19.8,223.6,19.3,8,,2020-02-27T07:45:48,2020-02-27T19:18:32,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"56651099999,remote"
"26.8330,100.2170",2020-02-28,14.3,2.2,7.6,14.3,0.6,6.5,1,67.5,1,100,4.17,rain,0,0,54,15.8,263.8,1015.9,32.9,30,248.3,21.6,8,,2020-02-28T07:44:51,2020-02-28T19:19:08,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"56651099999,remote"
"26.8330,100.2170",2020-02-29,16.7,-1.6,7.7,16.7,-4.6,6.5,-1.6,58.4,1.5,100,25,"rain,snow",0,0,40,18,268.2,1013,8.1,30,282.1,24.3,10,,2020-02-29T07:43:53,2020-02-29T19:19:43,0.14,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,rain,"56651099999,remote"
"26.8330,100.2170",2020-03-01,19.1,-0.6,8.8,19.1,-3.3,7.6,-1.9,55.3,0,0,0,,0,0,43.2,24.8,268.1,1011.1,9,30,281.3,24.3,10,,2020-03-01T07:42:55,2020-03-01T19:20:18,0.18,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-03-02,17.7,0,8.5,17.7,-2.6,7.2,-1,57.5,0,0,0,,0,0,54.4,21.6,263.2,1009.8,18.1,30,252.1,21.7,9,,2020-03-02T07:41:56,2020-03-02T19:20:53,0.23,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-03-03,14.6,1.9,7.9,14.6,-0.3,6.6,0.4,62.5,0.4,100,12.5,rain,0,0,54,24.8,252.6,1011.6,37.1,30,212.7,18.4,7,,2020-03-03T07:40:56,2020-03-03T19:21:28,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"56651099999,remote"
"26.8330,100.2170",2020-03-04,12.6,1.6,6.9,12.6,-0.1,5.6,0.5,67.1,0.2,100,8.33,rain,0,0,50.4,21.2,243.6,1014.3,41.1,26.4,191.2,16.4,7,,2020-03-04T07:39:56,2020-03-04T19:22:02,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"56651099999,remote"
"26.8330,100.2170",2020-03-05,15.6,-0.9,7,15.6,-3.4,6,-0.4,65.7,0,0,0,,0,0,43.6,22.7,261.2,1014,25.1,27.1,238.9,20.6,8,,2020-03-05T07:38:55,2020-03-05T19:22:36,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-03-06,15.2,1.5,8.5,15.2,-1.6,7,0.5,62.7,0,0,0,,0,0,46.8,28.8,266.2,1011.2,29.7,29.9,237.4,20.6,8,,2020-03-06T07:37:54,2020-03-06T19:23:09,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-03-07,18.1,2,9.1,18.1,-0.8,7.6,0.6,60.7,0,0,0,,0,0,51.5,30.2,262.9,1010,24.5,30,261.5,22.4,9,,2020-03-07T07:36:52,2020-03-07T19:23:42,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-03-08,16.2,2.1,8.9,16.2,-1,7.2,0.2,59.7,0,0,0,,0,0,51.5,37.8,271.1,1005.1,25.6,30,271.2,23.4,9,,2020-03-08T07:35:50,2020-03-08T19:24:15,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-03-09,16.4,0,8.6,16.4,-3.3,7.1,-0.8,57.9,0,0,0,,0,0,76.3,28.8,267.9,1006.5,13.5,30,274.3,23.9,9,,2020-03-09T07:34:47,2020-03-09T19:24:48,0.5,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-03-10,17.7,1.6,9.1,17.7,0.5,8.4,0.1,59,0,0,0,,0,0,47.5,22,222.4,1009.6,20.8,29.4,281.6,24.2,9,,2020-03-10T07:33:44,2020-03-10T19:25:20,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-03-11,19.2,0.6,9.3,19.2,-2.2,8,-1.5,54.8,0,0,0,,0,0,77.4,36.4,263.7,1008.1,11.1,29.5,287,24.8,10,,2020-03-11T07:32:40,2020-03-11T19:25:52,0.53,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-03-12,19.2,1.8,10.5,19.2,-1.6,9.1,0.1,54.6,0,0,0,,0,0,79.2,32,273.5,1009.4,11.1,28.3,295.4,25.6,10,,2020-03-12T07:31:37,2020-03-12T19:26:24,0.56,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-03-13,23.1,3.3,12.1,23.1,0.5,11.2,-0.2,51.1,0,0,0,,0,0,61.2,25.2,270.2,1010.7,7,30,296.7,25.6,10,,2020-03-13T07:30:32,2020-03-13T19:26:55,0.6,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-03-14,25.6,2.1,13,25.6,-0.3,12.2,0.5,52,0,0,0,,0,0,47.2,21.6,264.1,1008.2,20.8,29.9,282.4,24.4,9,,2020-03-14T07:29:28,2020-03-14T19:27:27,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-03-15,21.2,3.1,12.7,21.2,0.8,12,2.1,54.9,0,0,0,,0,0,59,29.2,269.8,1007.6,14.8,29.5,277.4,23.9,9,,2020-03-15T07:28:23,2020-03-15T19:27:58,0.71,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-03-16,17.2,3.3,10.3,17.2,1,9.6,3,64.4,0,0,0,,0,0,59,32.4,259.9,1011.9,42.1,27.1,222,19.2,7,,2020-03-16T07:27:18,2020-03-16T19:28:29,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-03-17,18.6,4.7,10.2,18.6,3,9.4,2.1,62.2,0,0,0,,0,0,47.9,22,260.1,1013.8,60.8,29.8,189.6,16.4,6,,2020-03-17T07:26:13,2020-03-17T19:29:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-03-18,16.3,1.1,8.9,16.3,-1.5,7.8,-0.2,57.7,0,0,0,,0,0,46.8,24.5,268.6,1011.2,16.6,29.3,267.8,23.2,9,,2020-03-18T07:25:08,2020-03-18T19:29:30,0.86,Clear,Clear conditions throughout the day.,clear-day,"56651099999,remote"
"26.8330,100.2170",2020-03-19,17.1,1.6,8.9,17.1,-0.1,8.2,-0.3,57.5,0,0,0,,0,0,39.6,20.9,249.3,1012.1,23.8,28.6,268.4,23,9,,2020-03-19T07:24:02,2020-03-19T19:30:01,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-03-20,18.2,-0.1,9.5,18.2,-2.9,8.4,-1.1,53.8,0,0,0,,0,0,40.7,27,256.6,1010.8,34.2,26.5,291,25.2,10,,2020-03-20T07:22:56,2020-03-20T19:30:31,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-03-21,19.1,0.8,9.3,19.1,-2,8.2,-0.8,55,0,0,0,,0,0,39.6,23,260,1010.6,34.3,26,265.7,23,9,,2020-03-21T07:21:50,2020-03-21T19:31:01,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-03-22,18.2,0.9,10,18.2,-1.2,9,-0.3,54.8,0,0,0,,0,0,40.3,18,258.5,1011.4,30.4,26.9,287.4,25,10,,2020-03-22T07:20:45,2020-03-22T19:31:31,0.99,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"56651099999,remote"
"26.8330,100.2170",2020-03-23,17.2,3,9.5,17.2,1.3,9,1.1,60,0,0,0,,0,0,47.9,17.6,242.4,1012.2,64.8,28.6,221,19.1,8,,2020-03-23T07:19:39,2020-03-23T19:32:01,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"56651099999,remote"
