name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"18.2170,109.5830",2018-01-27,28,18.6,23.1,29.2,18.6,23.3,18.8,78.3,0,0,0,,0,0,50.4,39.6,75.2,1013,71.6,11.9,195.2,16.7,7,,2018-01-27T07:15:58,2018-01-27T18:32:55,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-01-28,28,19.6,23.4,30.1,19.6,23.8,20.2,82.8,0,0,0,,0,0,,32.4,91,1012.3,51.7,10.5,216.4,18.7,8,,2018-01-28T07:15:47,2018-01-28T18:33:29,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-01-29,26,13.7,21,26,13.7,21,17.1,79.3,1.2,100,37.5,rain,0,0,,25.2,86.1,1015.4,73.9,13.2,200.8,17.2,8,,2018-01-29T07:15:35,2018-01-29T18:34:03,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-01-30,22,13.7,18.1,22,13.7,18.1,14.7,81,0.1,100,4.17,rain,0,0,,28.8,55.2,1016.8,90.5,13.1,104.7,9.1,4,,2018-01-30T07:15:22,2018-01-30T18:34:37,0.42,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-01-31,21,12.2,17.7,21,12.2,17.7,16.1,90.5,0.7,100,8.33,rain,0,0,,21.6,29.2,1017.9,89.2,13,137.2,11.7,5,,2018-01-31T07:15:08,2018-01-31T18:35:10,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-01,19,11.2,15.7,19,11.2,15.7,13,84.3,0.2,100,4.17,rain,0,0,,21.6,50,1019.9,91,11.2,213.3,18.3,7,,2018-02-01T07:14:53,2018-02-01T18:35:43,0.49,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-02,21,12.6,17.5,21,12.6,17.5,13.5,77.9,0.7,100,20.83,rain,0,0,,28.8,25.9,1021.1,92.4,11.7,114.9,9.9,5,,2018-02-02T07:14:36,2018-02-02T18:36:16,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-03,18,10.7,15.1,18,10.7,15.1,10.9,76.2,0,0,0,,0,0,,32.4,31.8,1023,95.6,10,183.4,15.8,6,,2018-02-03T07:14:18,2018-02-03T18:36:48,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-04,22,11.2,17.1,22,11.2,17.1,10.8,67,0,0,0,,0,0,,28.8,55.6,1022.3,80.5,11.8,184.7,15.7,6,,2018-02-04T07:13:59,2018-02-04T18:37:19,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-05,19,10.7,15.2,19,10.7,15.2,9.4,68.8,0,0,0,,0,0,,28.8,46.5,1023.4,92.9,9.4,223.4,19.2,8,,2018-02-05T07:13:39,2018-02-05T18:37:50,0.62,Overcast,Cloudy skies throughout the day.,cloudy,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-06,18,9.2,14.3,18,5.8,13.9,6.9,61.7,0.3,100,12.5,rain,0,0,,28.8,53.2,1021.8,91.9,10.5,240.6,20.8,9,,2018-02-06T07:13:18,2018-02-06T18:38:21,0.66,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-07,21,11.6,17,21,11.6,17,10.4,66,0,0,0,,0,0,,18,35.9,1019.1,87.8,11.3,210.1,18.2,8,,2018-02-07T07:12:56,2018-02-07T18:38:50,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-08,20,12.7,16.7,20,12.7,16.7,12.9,78.8,0.4,100,16.67,rain,0,0,,21.6,45.9,1017.7,90.6,10.7,172.4,14.8,6,,2018-02-08T07:12:32,2018-02-08T18:39:20,0.72,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-09,24,14.1,19.3,24,14.1,19.3,13.5,69.9,0,0,0,,0,0,,18,95.8,1015.1,60.2,12,213.7,18.6,7,,2018-02-09T07:12:08,2018-02-09T18:39:49,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-10,25,16,20.1,25,16,20.1,16.3,79.5,0,0,0,,0,0,,18,80.2,1016,32.5,12.3,247.7,21.2,9,,2018-02-10T07:11:42,2018-02-10T18:40:17,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-11,29,16.7,22,29.5,16.7,22.1,17,74.9,0.5,100,16.67,rain,0,0,,28.8,67.3,1019.5,69.8,10.9,223,19.3,8,,2018-02-11T07:11:16,2018-02-11T18:40:45,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-12,27,15.6,20.4,27.1,15.6,20.4,14.4,69.8,0,0,0,,0,0,72,54,61.9,1022.8,63.6,10.1,240.3,20.8,9,,2018-02-12T07:10:48,2018-02-12T18:41:12,0.86,Partially cloudy,Partly cloudy throughout the day.,wind,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-13,26,13.7,19.4,26,13.7,19.4,12,64,0,0,0,,0,0,,36,74.8,1022.1,86.4,11,254.6,21.8,9,,2018-02-13T07:10:20,2018-02-13T18:41:39,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-14,24,14.7,19.6,24,14.7,19.6,14.7,74.3,0,0,0,,0,0,,14.4,114.2,1018.4,54.2,11.3,241.7,20.9,9,,2018-02-14T07:09:50,2018-02-14T18:42:05,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-15,25,17,20.5,25,17,20.5,17.2,81.5,0,0,0,,0,0,,28.8,126.5,1015.5,58.4,10.8,261.8,22.6,9,,2018-02-15T07:09:19,2018-02-15T18:42:31,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-16,26,17.6,21.7,26,17.6,21.7,18.4,82.5,0,0,0,,0,0,,18,94.3,1015.1,56.9,9.9,254.1,21.8,9,,2018-02-16T07:08:48,2018-02-16T18:42:56,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-17,27,18.7,22.9,28.2,18.7,23,19.1,80,0,0,0,,0,0,,25.2,101.2,1014.9,60.7,11.9,243.6,21,9,,2018-02-17T07:08:15,2018-02-17T18:43:21,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-18,30,18.1,23.3,31.3,18.1,23.6,19.2,79.7,0.1,100,4.17,rain,0,0,,28.8,84.4,1015.3,68.4,11.3,243.4,21.1,9,,2018-02-18T07:07:42,2018-02-18T18:43:45,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-19,28,19.7,23.6,30.1,19.7,23.9,20.4,83,0.2,100,4.17,rain,0,0,,25.2,94.1,1015.2,79,10.4,204.9,17.7,8,,2018-02-19T07:07:08,2018-02-19T18:44:09,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-20,28,19.7,23.5,30.1,19.7,23.9,20.5,84,0.1,100,4.17,rain,0,0,,21.6,101.9,1013.8,82.4,11.1,253.7,21.7,9,,2018-02-20T07:06:33,2018-02-20T18:44:32,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-21,29.1,19.7,23.9,31.4,19.7,24.3,20.4,82.3,0,0,0,,0,0,,18,101.5,1013,72.9,11.4,267.6,22.9,9,,2018-02-21T07:05:57,2018-02-21T18:44:54,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999"
"18.2170,109.5830",2018-02-22,28.1,19.6,23.6,30.2,19.6,24,20.2,81.8,0.6,100,16.67,rain,0,0,,25.2,88.2,1014.4,69.4,10.4,219.1,19,8,,2018-02-22T07:05:20,2018-02-22T18:45:16,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-23,28,18.2,22.9,29.2,18.2,23,18.5,77.2,0.1,100,4.17,rain,0,0,,43.2,63.9,1016.3,72.5,15.8,221.3,19.1,8,,2018-02-23T07:04:43,2018-02-23T18:45:38,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-24,26,19.2,23.1,26,19.2,23.1,20.2,83.8,0,0,0,,0,0,,21.6,96.6,1017.2,81.5,10.3,188.5,16.3,6,,2018-02-24T07:04:04,2018-02-24T18:45:59,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-25,27,19.7,23.2,28.8,19.7,23.3,20.6,85.7,0,0,0,,0,0,25.2,21.6,67.3,1016.7,76.2,10.7,261.3,22.5,9,,2018-02-25T07:03:26,2018-02-25T18:46:20,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-26,30,19.2,23.5,31.3,19.2,23.7,19.1,78.1,0.2,100,8.33,rain,0,0,,36,77.8,1016.5,66.2,11.5,257.1,22.2,9,,2018-02-26T07:02:46,2018-02-26T18:46:40,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-27,28,18.7,23.2,29.7,18.7,23.5,18.9,78.2,0,0,0,,0,0,,32.4,86.4,1015.3,51.4,11.3,251,21.8,8,,2018-02-27T07:02:05,2018-02-27T18:47:00,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-02-28,28,18.9,23.2,30.1,18.9,23.4,19.9,82.5,0.1,100,4.17,rain,0,0,,21.6,94.7,1013.4,42.1,11,262.5,22.8,9,,2018-02-28T07:01:24,2018-02-28T18:47:19,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-01,27,19.1,23.5,29.2,19.1,23.8,20,81.7,0.3,100,8.33,rain,0,0,,18,102.4,1012,53.5,11.9,212.3,18.4,8,,2018-03-01T07:00:43,2018-03-01T18:47:38,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-02,28,20.7,24.5,31.3,20.7,25.1,21.8,86,0.2,100,8.33,rain,0,0,,18,119.4,1011,63.9,10.6,240.2,20.8,9,,2018-03-02T07:00:00,2018-03-02T18:47:57,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-03,29,21.7,25.5,32.8,21.7,26.5,22.5,84.3,0,0,0,,0,0,,18,136.3,1010.5,71.5,10.3,218.5,18.8,8,,2018-03-03T06:59:18,2018-03-03T18:48:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-04,29,22.1,25.7,32.8,22.1,26.9,22.6,83.6,0.9,100,37.5,rain,0,0,,25.2,135,1011,71.1,11.3,253.5,22,9,,2018-03-04T06:58:34,2018-03-04T18:48:33,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-05,29,22.1,26,33.6,22.1,27.2,22.5,81.8,0,0,0,,0,0,,18,151.1,1011.8,56.9,12.9,263.7,22.9,9,,2018-03-05T06:57:50,2018-03-05T18:48:50,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-06,30,21.2,25.3,34.2,21.2,26.3,22.1,83.5,0.6,100,25,rain,0,0,,28.8,103,1013.9,49.2,11.4,225.1,19.5,8,,2018-03-06T06:57:06,2018-03-06T18:49:07,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-07,29,21.6,25.4,32.8,21.6,26.4,22.3,84.1,0.4,100,16.67,rain,0,0,,28.8,103.3,1014.4,58.7,9.8,239.8,20.8,8,,2018-03-07T06:56:21,2018-03-07T18:49:24,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-08,27,15.1,22,29.6,15.1,22.3,20.1,89.6,11,100,8.33,rain,0,0,,46.8,64.3,1015.5,67.9,9.8,164.5,14.3,7,,2018-03-08T06:55:35,2018-03-08T18:49:40,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-09,20,13.1,17.2,20,13.1,17.2,14.5,84.3,6.1,100,12.5,rain,0,0,,43.2,54.9,1019.6,94.3,11.6,168.7,14.4,6,,2018-03-09T06:54:50,2018-03-09T18:49:56,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-10,26,15.6,20.5,26,15.6,20.5,12.8,62.5,0.6,100,16.67,rain,0,0,,43.2,66,1019.5,62.1,14.9,277.4,24,10,,2018-03-10T06:54:03,2018-03-10T18:50:12,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-11,28,15.7,21.3,28,15.7,21.4,14.7,67.6,0,0,0,,0,0,36,28.8,68.7,1018.9,38.7,12.9,272.2,23.4,9,,2018-03-11T06:53:17,2018-03-11T18:50:27,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-12,28,17.6,22.3,28.6,17.6,22.4,17,73.8,0,0,0,,0,0,,28.8,79.9,1017.3,38.1,12.5,280.4,24.4,9,,2018-03-12T06:52:30,2018-03-12T18:50:42,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-13,27,17.7,22.2,28.5,17.7,22.3,18.2,78.7,0.7,100,29.17,rain,0,0,,28.8,84,1015.4,49,12,223.5,19.4,8,,2018-03-13T06:51:42,2018-03-13T18:50:57,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-14,25,17.2,20.9,25,17.2,20.9,19,89.1,16,100,8.33,rain,0,0,,18,83.3,1014.3,60.3,9.9,250.4,21.7,9,,2018-03-14T06:50:55,2018-03-14T18:51:12,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-15,27,18.6,22.7,28.8,18.6,23,19,80.5,0.8,100,8.33,rain,0,0,,21.6,107.7,1013.6,79.8,11.5,165.4,14.2,6,,2018-03-15T06:50:07,2018-03-15T18:51:26,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-16,28,19.2,22.9,30.1,19.2,23.3,19.8,83.2,0.1,100,4.17,rain,0,0,,21.6,112.7,1014.1,41.9,11.9,285.2,24.6,10,,2018-03-16T06:49:19,2018-03-16T18:51:41,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-17,29,19.6,23.9,31.4,19.6,24.3,19.5,78.3,0,0,0,,0,0,,28.8,91.8,1014.6,31.4,12.9,289,25.1,10,,2018-03-17T06:48:31,2018-03-17T18:51:55,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-18,28,19.7,23.8,29.7,19.7,24.2,20.1,80.7,0,0,0,,0,0,,25.2,101.4,1014.5,40.8,10.7,288.6,25,9,,2018-03-18T06:47:42,2018-03-18T18:52:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"59948099999,57494199999,ZJSY"
"18.2170,109.5830",2018-03-19,28,19.6,23.7,30.1,19.6,24.1,20.6,83.2,0.1,100,4.17,rain,0,0,,21.6,101.3,1011.7,44.2,11,283.7,24.4,10,,2018-03-19T06:46:53,2018-03-19T18:52:22,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"59948099999,57494199999,ZJSY"
