name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.81989,126.56667",2020-01-01,-12,-25,-18.5,-12,-31.6,-22,-23.6,65.7,0,0,0,,,,39.6,14.4,234.6,1033.6,8.7,8,93.1,7.9,4,,2020-01-01T07:07:53,2020-01-01T16:06:03,0.17,Clear,Clear conditions throughout the day.,clear-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-02,-10,-24,-16.8,-16,-31.1,-23.3,-22.3,63,0,0,0,,,,31.7,21.6,224.8,1030.3,8.6,8.3,90.1,7.9,4,,2020-01-02T07:07:58,2020-01-02T16:06:56,0.22,Clear,Clear conditions throughout the day.,clear-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-03,-7,-17,-12.5,-7,-26.2,-17.8,-17.7,65.7,0,0,0,,,,31.7,18,235.1,1026.7,10.1,5.5,87.5,7.6,4,,2020-01-03T07:08:00,2020-01-03T16:07:50,0.26,Clear,Clear conditions throughout the day.,clear-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-04,-7,-17,-12.3,-11.7,-22.7,-17.3,-16.5,71.7,0,0,0,,,,29.9,14.4,239.5,1028.6,11,4.6,90.5,7.9,4,,2020-01-04T07:08:00,2020-01-04T16:08:47,0.31,Clear,Clear conditions throughout the day.,clear-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-05,-4.2,-17,-10.7,-8.8,-23.9,-15.6,-15.1,70.5,0,0,0,,,,20.5,18,179.8,1032.8,5.3,5.4,92.7,7.9,4,,2020-01-05T07:07:57,2020-01-05T16:09:44,0.36,Clear,Clear conditions throughout the day.,clear-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-06,-2.2,-12,-6.3,-2.5,-17.9,-10.2,-11.4,67.9,160.7,100,8.33,snow,,0,21.2,18,163.4,1027,54.7,6,37.3,3.2,2,,2020-01-06T07:07:52,2020-01-06T16:10:44,0.4,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-07,-3.5,-13.3,-10.1,-4,-18,-13.8,-12.3,83.9,0.8,100,12.5,snow,,0,23,14.4,316.6,1025.9,78.7,2,53.2,4.7,3,,2020-01-07T07:07:45,2020-01-07T16:11:45,0.44,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-08,-9,-13,-10.3,-12,-16.6,-14.5,-12.6,82.9,0.8,100,12.5,snow,,0,18.4,10.8,323.7,1024.7,82.3,4.3,44.4,4,2,,2020-01-08T07:07:34,2020-01-08T16:12:48,0.47,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-09,-7,-16,-11.8,-9,-21.1,-16.3,-14.8,79.1,0.1,100,4.17,snow,,0,18.4,14.4,224.8,1028.2,44.4,5.7,92.9,7.9,4,,2020-01-09T07:07:22,2020-01-09T16:13:52,0.49,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-10,-7,-18,-12.8,-11.8,-25.1,-19,-15.7,78.9,0,0,0,,,,30.6,21.6,217.4,1024.4,8.5,4.4,74.2,6.3,3,,2020-01-10T07:07:07,2020-01-10T16:14:58,0.5,Clear,Clear conditions throughout the day.,clear-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-11,-11.7,-23,-16.4,-12,-26.4,-20.4,-19.6,76.4,0,0,0,,,,28.1,14.4,245.2,1026.3,12.4,4.4,70.2,6.1,3,,2020-01-11T07:06:49,2020-01-11T16:16:05,0.51,Clear,Clear conditions throughout the day.,clear-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-12,-11,-25,-17.3,-11,-30.4,-20.8,-20.5,76.8,0.1,100,4.17,snow,,0,20.5,12.8,238.7,1024.2,64.1,3.2,69.6,6.1,3,,2020-01-12T07:06:29,2020-01-12T16:17:14,0.52,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-13,-11,-21,-16,-13,-23.9,-20.2,-20.4,69.6,0,0,0,,,10,24.1,18,229.2,1025.9,28.9,6.9,58.3,5,3,,2020-01-13T07:06:06,2020-01-13T16:18:23,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-14,-11,-26,-19,-11,-28.1,-20.1,-23.1,71,0,0,0,,,,15.1,7.2,284.5,1032.3,12.9,3.5,93.6,8.1,4,,2020-01-14T07:05:42,2020-01-14T16:19:34,0.59,Clear,Clear conditions throughout the day.,clear-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-15,-10,-24,-16.8,-15.5,-30.4,-21.4,-21.1,70.3,0,0,0,,,,18.4,14.4,183.3,1031.3,11.6,4.6,103,9,5,,2020-01-15T07:05:14,2020-01-15T16:20:46,0.64,Clear,Clear conditions throughout the day.,clear-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-16,-11,-24,-17.5,-13,-26.2,-19.9,-21.3,72.9,0,0,0,,,,18.4,10.8,255.7,1032.1,5.4,4,79.2,6.8,4,,2020-01-16T07:04:45,2020-01-16T16:21:59,0.69,Clear,Clear conditions throughout the day.,clear-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-17,-7.3,-21.5,-15.7,-11.8,-27.5,-19.9,-20.4,68.4,0,0,0,,,,21.2,14.4,190,1029,11.3,4.6,104.7,9.1,5,,2020-01-17T07:04:13,2020-01-17T16:23:13,0.75,Clear,Clear conditions throughout the day.,clear-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-18,-6.1,-23,-12.8,-10.4,-28.1,-16,-18.4,64.2,0,0,0,,,,26.6,18,186.7,1022,29.7,4.8,106.4,9.2,5,,2020-01-18T07:03:38,2020-01-18T16:24:28,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-19,-8,-15,-10.4,-8,-18.6,-13.1,-13,81.2,2.4,100,16.67,snow,,0,26.6,10.8,271.5,1017.6,79.1,2.6,37.8,3.3,2,,2020-01-19T07:03:02,2020-01-19T16:25:44,0.86,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"54161099999,ZYCC"
"43.81989,126.56667",2020-01-20,-8,-18,-13.5,-11.8,-25.1,-18.8,-16.6,77.8,0.1,100,4.17,snow,,7,26.3,18,216.6,1023.4,54.3,4.8,40.3,3.4,2,,2020-01-20T07:02:23,2020-01-20T16:27:01,0.91,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"54161099999,ZYCC"
