name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"25.0330,121.5170",2020-01-01,17,14.7,16.1,17,14.7,16.1,13.5,85,0,0,0,,,,,24.5,93.6,1027.8,55.1,13.1,63.8,5.5,3,,2020-01-01T06:38:55,2020-01-01T17:15:23,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-02,25.8,16,19.9,25.8,16,19.9,14.4,71.5,0,0,0,,,,,20.5,82.8,1024.8,38.9,14.2,111.4,9.7,5,,2020-01-02T06:39:12,2020-01-02T17:16:02,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,D5432,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-03,26.3,16.9,20.9,26.3,16.9,20.9,14.4,67.9,0,0,0,,,,,23.9,91.2,1022.2,32.1,14.4,104.3,9,5,,2020-01-03T06:39:29,2020-01-03T17:16:42,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,D5432,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-04,26.9,15,20.9,27.6,15,20.9,15.2,71.6,0,0,0,,,,,22.5,94.5,1020.6,30.9,14,115,9.8,5,,2020-01-04T06:39:44,2020-01-04T17:17:23,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,D5432,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-05,26,19.6,22,26,19.6,22,16.6,72.6,0,0,0,,,,,32.9,92.4,1020.9,37.3,14.2,101.7,8.7,5,,2020-01-05T06:39:57,2020-01-05T17:18:04,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-06,27.8,17,21.7,28.2,17,21.8,17,76.1,0,0,0,,,,,16.3,295.2,1019.6,39.6,7.9,100.9,8.6,4,,2020-01-06T06:40:09,2020-01-06T17:18:46,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-07,27.8,18.9,22.4,27.9,18.9,22.5,17.1,73.6,0,0,0,,,,,20.4,263.4,1017,47.2,8.9,112.2,9.6,5,,2020-01-07T06:40:20,2020-01-07T17:19:28,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-08,21,16,18.5,21,16,18.5,13.2,72.2,0,0,0,,,,63,30.1,82,1021.5,49.1,11.5,112,9.6,5,,2020-01-08T06:40:30,2020-01-08T17:20:11,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-09,23.3,16,19.1,23.3,16,19.1,13,68.3,0,0,0,,,,,35.2,86.6,1019.3,34.2,12.3,117.3,10,5,,2020-01-09T06:40:38,2020-01-09T17:20:54,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-10,26.9,18.4,21.9,27.6,18.4,21.9,16,70.3,0,0,0,,,,,22,82.7,1016,45.8,12.5,113,9.8,5,,2020-01-10T06:40:44,2020-01-10T17:21:38,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,D5432,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-11,23.6,17.9,19.9,23.6,17.9,19.9,16.1,79.1,0,0,0,,,,,18.2,289.1,1015.4,45.9,9.8,78.9,6.6,4,,2020-01-11T06:40:50,2020-01-11T17:22:22,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-12,18.9,14,15.8,18.9,14,15.8,11.9,77.7,0,0,0,,,,,18.8,81.5,1018.8,64.3,10.6,13.4,1,1,,2020-01-12T06:40:53,2020-01-12T17:23:06,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,D5432,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-13,19.9,14,16.1,19.9,14,16.1,13.2,83.1,6,100,8.33,rain,,,48.2,24.4,91.7,1018.6,60.1,10.3,43.9,3.9,3,,2020-01-13T06:40:56,2020-01-13T17:23:50,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-14,20.6,16,17.7,20.6,16,17.7,14.4,81.9,1.1,100,33.33,rain,,,,22.9,86.5,1020.8,52.5,11.5,67.7,5.6,4,,2020-01-14T06:40:56,2020-01-14T17:24:35,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-15,21,16,18.2,21,16,18.2,14.9,81.3,0.8,100,33.33,rain,,,61.2,27.9,91,1020.1,59.6,10.5,124.2,10.6,5,,2020-01-15T06:40:56,2020-01-15T17:25:20,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-16,23.6,17,19.5,23.6,17,19.5,15.9,80.4,0.5,100,20.83,rain,,,,16.6,300.9,1018.3,58.1,11.1,98.8,8.4,5,,2020-01-16T06:40:54,2020-01-16T17:26:05,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-17,18,13.7,16.1,18,13.7,16.1,12.9,81.9,1.5,100,8.33,rain,,,,18.7,78.5,1020.8,63.6,11.9,21.8,1.9,1,,2020-01-17T06:40:50,2020-01-17T17:26:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-18,16,13,14.7,16,13,14.7,10.3,75.2,0,0,0,,,,,16.9,93.7,1021.4,64.3,11,20.1,1.8,1,,2020-01-18T06:40:45,2020-01-18T17:27:36,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-19,16,14.2,15,16,14.2,15,12.7,86.3,0.2,100,4.17,rain,,,,16.9,91.5,1021.8,64.8,8.5,17.9,1.4,1,,2020-01-19T06:40:38,2020-01-19T17:28:21,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-20,19.6,14,15.9,19.6,14,15.9,11.4,75.1,0,0,0,,,,,26,85.5,1023.7,56.3,10,83.8,7.3,4,,2020-01-20T06:40:30,2020-01-20T17:29:07,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-21,23,14.9,18.2,23,14.9,18.2,12.3,69.1,0,0,0,,,,,27.7,86,1024.3,28.8,10,122.9,10.8,5,,2020-01-21T06:40:21,2020-01-21T17:29:52,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
"25.0330,121.5170",2020-01-22,28.1,16,20.6,27.8,16,20.6,15.1,72.5,0.8,100,33.33,rain,,,,14.6,261,1019.5,48.4,11,97.6,8.4,4,,2020-01-22T06:40:10,2020-01-22T17:30:38,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"46696099999,46686099999,RCSS,F5762,58968099999,RCTP"
