name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"13.7330,100.5670",2018-01-01,30.5,22,26.2,33.1,22,26.8,19.2,66.2,0,0,0,,0,0,40.7,17.7,65.1,1011.5,25.9,9.2,179.1,15.3,5,,2018-01-01T06:41:15,2018-01-01T18:01:06,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-02,31.1,22.3,26.8,33.7,22.3,27.5,19.3,64.9,0,0,0,,0,0,44.6,18.6,38.7,1010.2,22.4,9,129.2,11.2,5,,2018-01-02T06:41:37,2018-01-02T18:01:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-03,31,24.3,27.5,35.4,24.3,28.7,20.1,64.6,0,0,0,,0,0,,12.3,8.9,1009.9,39.1,8.9,109.6,9.6,5,,2018-01-03T06:41:59,2018-01-03T18:02:14,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-04,33,24,28.4,36.3,24,29.7,20.4,63,0,0,0,,0,0,,13,23,1009.3,32.7,9.2,231.8,20,8,,2018-01-04T06:42:19,2018-01-04T18:02:48,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-05,34,25,29.4,36,25,31.2,20.8,61.1,0,0,0,,0,0,,10.7,2.2,1008.2,31.1,9.2,215.8,18.5,8,,2018-01-05T06:42:39,2018-01-05T18:03:23,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-06,32,25.6,28.7,36.2,25.6,31.1,22.1,68.1,0,0,0,,0,0,31.7,12.3,173.8,1008.1,49.1,7.8,131.5,11.3,5,,2018-01-06T06:42:58,2018-01-06T18:03:57,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-07,32.3,26,28.3,37.4,26,31.3,23.7,76.5,0,0,0,,0,0,,19.1,186.5,1009.7,54,9.4,103.5,8.8,4,,2018-01-07T06:43:16,2018-01-07T18:04:32,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-08,32.6,25,28.4,38.5,25,31,23.7,77,0,0,0,,0,0,,10.7,178.4,1010.6,45.1,9.5,129.8,11.3,6,,2018-01-08T06:43:33,2018-01-08T18:05:07,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-09,33,25.3,29.1,38.6,25.3,32.9,23.8,74.1,0,0,0,,0,0,,14.3,199.8,1011.2,39.7,9.8,86.1,7.3,3,,2018-01-09T06:43:49,2018-01-09T18:05:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-10,27.6,23.6,25.3,32.3,23.6,26.2,23.3,88.7,57.001,100,12.5,rain,0,0,51.8,23.2,75.6,1013.3,70.7,8.8,49.2,4.1,2,,2018-01-10T06:44:04,2018-01-10T18:06:15,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-11,27.2,21.3,24.2,28.5,21.3,24.3,18.8,72.1,0,0,0,,0,0,,12.6,42.4,1014.6,58.6,9.7,87.7,7.4,4,,2018-01-11T06:44:18,2018-01-11T18:06:50,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-12,27.1,20.3,23.6,27.9,20.3,23.6,15.9,62.5,0,0,0,,0,0,44.6,17.2,36,1015.5,36.5,9.8,117.9,10,5,,2018-01-12T06:44:31,2018-01-12T18:07:24,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-13,27.4,19,22.5,28.2,19,22.5,14.9,62.5,0,0,0,,0,0,,15.9,350.6,1015.4,44.9,9.9,238,20.5,8,,2018-01-13T06:44:43,2018-01-13T18:07:58,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-14,29.6,18.7,23.9,29.6,18.7,23.9,15.9,62,0,0,0,,0,0,,14.1,347.4,1014,33.1,9.8,200.8,17.3,8,,2018-01-14T06:44:54,2018-01-14T18:08:32,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"13.7330,100.5670",2018-01-15,29.6,20.6,24.9,31.2,20.6,25.1,17.3,63.6,0,0,0,,0,0,29.5,13.6,3.9,1012.1,26.3,9.1,105.6,9.1,5,,2018-01-15T06:45:03,2018-01-15T18:09:06,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
